data,sku,categoria,regime_verdadeiro,unidades,preco,flag_promocao,temperatura_media
2023-12-26,SKU_14,pecas,intermittent,34.0,16.03,0,21.1
2023-12-27,SKU_14,pecas,intermittent,53.0,16.03,0,21.2
2023-12-28,SKU_14,pecas,intermittent,27.0,15.8,0,22.4
2023-12-29,SKU_14,pecas,intermittent,16.0,16.08,0,23.7
2023-12-30,SKU_14,pecas,intermittent,17.0,16.21,0,19.7
2023-12-31,SKU_14,pecas,intermittent,0.0,15.79,0,21.6
2024-01-01,SKU_14,pecas,intermittent,18.0,15.93,0,24.9
2024-01-02,SKU_14,pecas,intermittent,31.0,16.1,0,20.6
2024-01-03,SKU_14,pecas,intermittent,0.0,16.0,0,20.5
2024-01-04,SKU_14,pecas,intermittent,0.0,15.73,0,22.7
2024-01-05,SKU_14,pecas,intermittent,0.0,15.91,0,24.1
2024-01-06,SKU_14,pecas,intermittent,0.0,15.91,0,22.5
2024-01-07,SKU_14,pecas,intermittent,0.0,15.97,0,25.2
2024-01-08,SKU_14,pecas,intermittent,32.0,15.97,0,24.4
2024-01-09,SKU_14,pecas,intermittent,0.0,16.31,0,24.5
2024-01-10,SKU_14,pecas,intermittent,34.0,15.96,0,24.0
2024-01-11,SKU_14,pecas,intermittent,0.0,15.66,0,27.6
2024-01-12,SKU_14,pecas,intermittent,27.0,16.02,0,22.7
2024-01-13,SKU_14,pecas,intermittent,0.0,16.35,0,19.2
2024-01-14,SKU_14,pecas,intermittent,52.0,13.57,1,26.5
2024-01-15,SKU_14,pecas,intermittent,0.0,15.91,0,22.5
2024-01-16,SKU_14,pecas,intermittent,43.0,15.94,0,23.7
2024-01-17,SKU_14,pecas,intermittent,0.0,16.12,0,26.2
2024-01-18,SKU_14,pecas,intermittent,0.0,15.94,0,20.5
2024-01-19,SKU_14,pecas,intermittent,13.0,15.7,0,21.3
2024-01-20,SKU_14,pecas,intermittent,0.0,15.87,0,20.7
2024-01-21,SKU_14,pecas,intermittent,15.0,15.99,0,22.4
2024-01-22,SKU_14,pecas,intermittent,50.0,16.11,0,25.0
2024-01-23,SKU_14,pecas,intermittent,36.0,15.88,0,25.3
2024-01-24,SKU_14,pecas,intermittent,0.0,15.94,0,24.9
2024-01-25,SKU_14,pecas,intermittent,59.0,16.01,0,21.6
2024-01-26,SKU_14,pecas,intermittent,0.0,15.84,0,19.9
2024-01-27,SKU_14,pecas,intermittent,0.0,15.98,0,24.7
2024-01-28,SKU_14,pecas,intermittent,29.0,16.09,0,23.8
2024-01-29,SKU_14,pecas,intermittent,38.0,15.76,0,25.7
2024-01-30,SKU_14,pecas,intermittent,54.0,16.06,0,26.3
2024-01-31,SKU_14,pecas,intermittent,42.0,13.38,1,25.3
2024-02-01,SKU_14,pecas,intermittent,0.0,13.39,1,26.6
2024-02-02,SKU_14,pecas,intermittent,44.0,13.47,1,25.7
2024-02-03,SKU_14,pecas,intermittent,0.0,16.27,0,26.4
2024-02-04,SKU_14,pecas,intermittent,0.0,15.66,0,24.0
2024-02-05,SKU_14,pecas,intermittent,54.0,13.51,1,25.2
2024-02-06,SKU_14,pecas,intermittent,0.0,15.99,0,26.0
2024-02-07,SKU_14,pecas,intermittent,0.0,16.23,0,27.4
2024-02-08,SKU_14,pecas,intermittent,0.0,16.39,0,25.0
2024-02-09,SKU_14,pecas,intermittent,17.0,15.92,0,27.0
2024-02-10,SKU_14,pecas,intermittent,0.0,16.11,0,25.5
2024-02-11,SKU_14,pecas,intermittent,0.0,15.98,0,25.9
2024-02-12,SKU_14,pecas,intermittent,0.0,15.98,0,27.9
2024-02-13,SKU_14,pecas,intermittent,0.0,16.05,0,22.3
2024-02-14,SKU_14,pecas,intermittent,0.0,15.68,0,23.8
2024-02-15,SKU_14,pecas,intermittent,0.0,15.99,0,23.5
2024-02-16,SKU_14,pecas,intermittent,21.0,16.09,0,21.9
2024-02-17,SKU_14,pecas,intermittent,0.0,15.83,0,25.3
2024-02-18,SKU_14,pecas,intermittent,52.0,16.09,0,28.3
2024-02-19,SKU_14,pecas,intermittent,0.0,15.65,0,26.3
2024-02-20,SKU_14,pecas,intermittent,31.0,16.02,0,27.4
2024-02-21,SKU_14,pecas,intermittent,0.0,16.27,0,29.2
2024-02-22,SKU_14,pecas,intermittent,0.0,15.96,0,29.8
2024-02-23,SKU_14,pecas,intermittent,0.0,15.8,0,27.1
2024-02-24,SKU_14,pecas,intermittent,16.0,15.71,0,30.0
2024-02-25,SKU_14,pecas,intermittent,0.0,16.08,0,27.6
2024-02-26,SKU_14,pecas,intermittent,37.0,16.19,0,25.8
2024-02-27,SKU_14,pecas,intermittent,25.0,15.99,0,26.4
2024-02-28,SKU_14,pecas,intermittent,0.0,15.91,0,24.7
2024-02-29,SKU_14,pecas,intermittent,0.0,15.61,0,26.0
2024-03-01,SKU_14,pecas,intermittent,0.0,16.02,0,27.1
2024-03-02,SKU_14,pecas,intermittent,0.0,15.86,0,29.5
2024-03-03,SKU_14,pecas,intermittent,0.0,15.87,0,31.4
2024-03-04,SKU_14,pecas,intermittent,34.0,16.32,0,25.3
2024-03-05,SKU_14,pecas,intermittent,37.0,15.64,0,28.9
2024-03-06,SKU_14,pecas,intermittent,0.0,15.67,0,26.1
2024-03-07,SKU_14,pecas,intermittent,0.0,16.05,0,29.2
2024-03-08,SKU_14,pecas,intermittent,0.0,15.92,0,28.1
2024-03-09,SKU_14,pecas,intermittent,15.0,15.9,0,24.8
2024-03-10,SKU_14,pecas,intermittent,28.0,16.05,0,30.3
2024-03-11,SKU_14,pecas,intermittent,33.0,16.05,0,27.3
2024-03-12,SKU_14,pecas,intermittent,0.0,15.81,0,27.5
2024-03-13,SKU_14,pecas,intermittent,23.0,15.88,0,26.5
2024-03-14,SKU_14,pecas,intermittent,34.0,16.01,0,27.4
2024-03-15,SKU_14,pecas,intermittent,0.0,16.03,0,29.7
2024-03-16,SKU_14,pecas,intermittent,17.0,16.1,0,28.5
2024-03-17,SKU_14,pecas,intermittent,45.0,15.88,0,29.6
2024-03-18,SKU_14,pecas,intermittent,0.0,16.07,0,29.7
2024-03-19,SKU_14,pecas,intermittent,58.0,16.19,0,31.7
2024-03-20,SKU_14,pecas,intermittent,0.0,13.61,1,28.4
2024-03-21,SKU_14,pecas,intermittent,0.0,13.58,1,26.2
2024-03-22,SKU_14,pecas,intermittent,27.0,15.95,0,31.3
2024-03-23,SKU_14,pecas,intermittent,21.0,15.88,0,28.6
2024-03-24,SKU_14,pecas,intermittent,0.0,15.81,0,31.5
2024-03-25,SKU_14,pecas,intermittent,0.0,15.94,0,30.1
2024-03-26,SKU_14,pecas,intermittent,0.0,16.09,0,29.1
2024-03-27,SKU_14,pecas,intermittent,30.0,15.82,0,30.1
2024-03-28,SKU_14,pecas,intermittent,0.0,15.98,0,33.4
2024-03-29,SKU_14,pecas,intermittent,0.0,15.96,0,33.7
2024-03-30,SKU_14,pecas,intermittent,16.0,16.36,0,29.7
2024-03-31,SKU_14,pecas,intermittent,0.0,16.14,0,29.9
2024-04-01,SKU_14,pecas,intermittent,33.0,16.14,0,31.8
2024-04-02,SKU_14,pecas,intermittent,29.0,16.18,0,28.0
2024-04-03,SKU_14,pecas,intermittent,29.0,15.89,0,30.4
2024-04-04,SKU_14,pecas,intermittent,54.0,13.88,1,29.7
2024-04-05,SKU_14,pecas,intermittent,0.0,13.63,1,30.4
2024-04-06,SKU_14,pecas,intermittent,21.0,15.99,0,28.1
2024-04-07,SKU_14,pecas,intermittent,26.0,15.76,0,26.6
2024-04-08,SKU_14,pecas,intermittent,28.0,15.92,0,25.7
2024-04-09,SKU_14,pecas,intermittent,0.0,15.65,0,27.6
2024-04-10,SKU_14,pecas,intermittent,0.0,15.95,0,29.0
2024-04-11,SKU_14,pecas,intermittent,19.0,15.88,0,29.3
2024-04-12,SKU_14,pecas,intermittent,0.0,15.92,0,33.8
2024-04-13,SKU_14,pecas,intermittent,0.0,15.72,0,32.2
2024-04-14,SKU_14,pecas,intermittent,0.0,13.74,1,28.0
2024-04-15,SKU_14,pecas,intermittent,0.0,16.12,0,30.7
2024-04-16,SKU_14,pecas,intermittent,0.0,16.34,0,29.2
2024-04-17,SKU_14,pecas,intermittent,0.0,16.33,0,29.4
2024-04-18,SKU_14,pecas,intermittent,0.0,16.03,0,30.4
2024-04-19,SKU_14,pecas,intermittent,0.0,16.2,0,31.2
2024-04-20,SKU_14,pecas,intermittent,0.0,16.05,0,29.3
2024-04-21,SKU_14,pecas,intermittent,0.0,15.91,0,32.1
2024-04-22,SKU_14,pecas,intermittent,0.0,15.94,0,27.7
2024-04-23,SKU_14,pecas,intermittent,0.0,16.13,0,30.0
2024-04-24,SKU_14,pecas,intermittent,0.0,16.82,0,35.2
2024-04-25,SKU_14,pecas,intermittent,0.0,16.23,0,30.4
2024-04-26,SKU_14,pecas,intermittent,0.0,16.05,0,32.8
2024-04-27,SKU_14,pecas,intermittent,21.0,16.1,0,30.2
2024-04-28,SKU_14,pecas,intermittent,0.0,13.69,1,31.1
2024-04-29,SKU_14,pecas,intermittent,32.0,15.98,0,29.8
2024-04-30,SKU_14,pecas,intermittent,26.0,16.15,0,29.6
2024-05-01,SKU_14,pecas,intermittent,46.0,15.97,0,28.4
2024-05-02,SKU_14,pecas,intermittent,51.0,15.8,0,30.8
2024-05-03,SKU_14,pecas,intermittent,0.0,16.1,0,28.2
2024-05-04,SKU_14,pecas,intermittent,34.0,16.12,0,31.2
2024-05-05,SKU_14,pecas,intermittent,29.0,15.97,0,32.0
2024-05-06,SKU_14,pecas,intermittent,28.0,16.06,0,30.5
2024-05-07,SKU_14,pecas,intermittent,41.0,16.19,0,29.2
2024-05-08,SKU_14,pecas,intermittent,0.0,15.99,0,30.7
2024-05-09,SKU_14,pecas,intermittent,0.0,15.91,0,29.1
2024-05-10,SKU_14,pecas,intermittent,19.0,15.86,0,31.6
2024-05-11,SKU_14,pecas,intermittent,0.0,15.95,0,26.0
2024-05-12,SKU_14,pecas,intermittent,0.0,16.31,0,29.0
2024-05-13,SKU_14,pecas,intermittent,0.0,15.96,0,25.6
2024-05-14,SKU_14,pecas,intermittent,58.0,16.07,0,26.6
2024-05-15,SKU_14,pecas,intermittent,0.0,13.54,1,32.2
2024-05-16,SKU_14,pecas,intermittent,31.0,15.92,0,31.3
2024-05-17,SKU_14,pecas,intermittent,28.0,15.82,0,28.0
2024-05-18,SKU_14,pecas,intermittent,0.0,16.02,0,26.4
2024-05-19,SKU_14,pecas,intermittent,45.0,15.9,0,23.4
2024-05-20,SKU_14,pecas,intermittent,24.0,16.25,0,28.2
2024-05-21,SKU_14,pecas,intermittent,38.0,15.98,0,34.1
2024-05-22,SKU_14,pecas,intermittent,0.0,15.99,0,30.0
2024-05-23,SKU_14,pecas,intermittent,68.0,15.96,0,28.0
2024-05-24,SKU_14,pecas,intermittent,26.0,16.07,0,30.0
2024-05-25,SKU_14,pecas,intermittent,20.0,16.3,0,25.9
2024-05-26,SKU_14,pecas,intermittent,38.0,15.79,0,28.4
2024-05-27,SKU_14,pecas,intermittent,0.0,16.06,0,29.1
2024-05-28,SKU_14,pecas,intermittent,42.0,15.69,0,28.7
2024-05-29,SKU_14,pecas,intermittent,0.0,16.24,0,30.4
2024-05-30,SKU_14,pecas,intermittent,51.0,15.98,0,29.4
2024-05-31,SKU_14,pecas,intermittent,0.0,15.7,0,30.0
2024-06-01,SKU_14,pecas,intermittent,0.0,15.74,0,27.2
2024-06-02,SKU_14,pecas,intermittent,27.0,16.16,0,30.3
2024-06-03,SKU_14,pecas,intermittent,34.0,15.67,0,31.7
2024-06-04,SKU_14,pecas,intermittent,0.0,16.06,0,26.4
2024-06-05,SKU_14,pecas,intermittent,0.0,15.91,0,26.5
2024-06-06,SKU_14,pecas,intermittent,32.0,15.96,0,30.9
2024-06-07,SKU_14,pecas,intermittent,13.0,15.87,0,27.8
2024-06-08,SKU_14,pecas,intermittent,0.0,15.81,0,30.9
2024-06-09,SKU_14,pecas,intermittent,22.0,15.9,0,27.1
2024-06-10,SKU_14,pecas,intermittent,35.0,16.11,0,30.8
2024-06-11,SKU_14,pecas,intermittent,30.0,15.94,0,28.1
2024-06-12,SKU_14,pecas,intermittent,0.0,16.08,0,28.3
2024-06-13,SKU_14,pecas,intermittent,48.0,15.95,0,30.8
2024-06-14,SKU_14,pecas,intermittent,20.0,16.12,0,26.9
2024-06-15,SKU_14,pecas,intermittent,26.0,16.08,0,25.6
2024-06-16,SKU_14,pecas,intermittent,0.0,15.89,0,26.5
2024-06-17,SKU_14,pecas,intermittent,0.0,15.81,0,28.3
2024-06-18,SKU_14,pecas,intermittent,0.0,16.19,0,24.1
2024-06-19,SKU_14,pecas,intermittent,0.0,15.84,0,28.5
2024-06-20,SKU_14,pecas,intermittent,0.0,16.1,0,26.0
2024-06-21,SKU_14,pecas,intermittent,0.0,16.01,0,29.3
2024-06-22,SKU_14,pecas,intermittent,0.0,15.91,0,22.1
2024-06-23,SKU_14,pecas,intermittent,0.0,16.09,0,25.3
2024-06-24,SKU_14,pecas,intermittent,24.0,16.27,0,23.4
2024-06-25,SKU_14,pecas,intermittent,0.0,16.13,0,25.0
2024-06-26,SKU_14,pecas,intermittent,35.0,16.03,0,27.0
2024-06-27,SKU_14,pecas,intermittent,50.0,16.32,0,26.1
2024-06-28,SKU_14,pecas,intermittent,17.0,15.67,0,25.9
2024-06-29,SKU_14,pecas,intermittent,0.0,15.78,0,25.9
2024-06-30,SKU_14,pecas,intermittent,0.0,15.91,0,26.6
2024-07-01,SKU_14,pecas,intermittent,0.0,16.28,0,24.1
2024-07-02,SKU_14,pecas,intermittent,0.0,13.79,1,27.4
2024-07-03,SKU_14,pecas,intermittent,28.0,15.66,0,27.2
2024-07-04,SKU_14,pecas,intermittent,0.0,15.91,0,26.6
2024-07-05,SKU_14,pecas,intermittent,26.0,15.74,0,26.8
2024-07-06,SKU_14,pecas,intermittent,0.0,15.99,0,26.2
2024-07-07,SKU_14,pecas,intermittent,44.0,13.78,1,29.6
2024-07-08,SKU_14,pecas,intermittent,39.0,13.8,1,25.2
2024-07-09,SKU_14,pecas,intermittent,0.0,16.05,0,24.7
2024-07-10,SKU_14,pecas,intermittent,37.0,15.91,0,23.7
2024-07-11,SKU_14,pecas,intermittent,30.0,13.58,1,23.0
2024-07-12,SKU_14,pecas,intermittent,0.0,16.14,0,22.5
2024-07-13,SKU_14,pecas,intermittent,0.0,16.47,0,23.1
2024-07-14,SKU_14,pecas,intermittent,30.0,15.76,0,24.6
2024-07-15,SKU_14,pecas,intermittent,0.0,16.32,0,25.3
2024-07-16,SKU_14,pecas,intermittent,0.0,13.65,1,24.7
2024-07-17,SKU_14,pecas,intermittent,40.0,16.16,0,22.9
2024-07-18,SKU_14,pecas,intermittent,26.0,16.04,0,26.2
2024-07-19,SKU_14,pecas,intermittent,0.0,16.28,0,25.7
2024-07-20,SKU_14,pecas,intermittent,0.0,16.07,0,23.8
2024-07-21,SKU_14,pecas,intermittent,27.0,15.87,0,22.7
2024-07-22,SKU_14,pecas,intermittent,0.0,16.09,0,25.0
2024-07-23,SKU_14,pecas,intermittent,0.0,16.23,0,24.2
2024-07-24,SKU_14,pecas,intermittent,0.0,16.0,0,20.8
2024-07-25,SKU_14,pecas,intermittent,0.0,15.59,0,23.5
2024-07-26,SKU_14,pecas,intermittent,0.0,15.98,0,24.1
2024-07-27,SKU_14,pecas,intermittent,14.0,16.02,0,21.6
2024-07-28,SKU_14,pecas,intermittent,0.0,15.99,0,23.7
2024-07-29,SKU_14,pecas,intermittent,0.0,15.9,0,20.3
2024-07-30,SKU_14,pecas,intermittent,0.0,16.26,0,25.8
2024-07-31,SKU_14,pecas,intermittent,0.0,15.53,0,25.5
2024-08-01,SKU_14,pecas,intermittent,42.0,16.02,0,22.4
2024-08-02,SKU_14,pecas,intermittent,0.0,16.02,0,23.5
2024-08-03,SKU_14,pecas,intermittent,0.0,16.42,0,17.9
2024-08-04,SKU_14,pecas,intermittent,42.0,16.0,0,20.3
2024-08-05,SKU_14,pecas,intermittent,20.0,16.09,0,21.9
2024-08-06,SKU_14,pecas,intermittent,0.0,16.03,0,20.3
2024-08-07,SKU_14,pecas,intermittent,0.0,16.02,0,23.7
2024-08-08,SKU_14,pecas,intermittent,0.0,16.35,0,26.2
2024-08-09,SKU_14,pecas,intermittent,19.0,15.78,0,19.8
2024-08-10,SKU_14,pecas,intermittent,0.0,15.87,0,20.3
2024-08-11,SKU_14,pecas,intermittent,42.0,16.15,0,22.4
2024-08-12,SKU_14,pecas,intermittent,0.0,16.05,0,25.1
2024-08-13,SKU_14,pecas,intermittent,0.0,15.94,0,19.3
2024-08-14,SKU_14,pecas,intermittent,0.0,15.99,0,22.1
2024-08-15,SKU_14,pecas,intermittent,0.0,16.18,0,25.2
2024-08-16,SKU_14,pecas,intermittent,30.0,16.1,0,18.1
2024-08-17,SKU_14,pecas,intermittent,21.0,15.86,0,18.8
2024-08-18,SKU_14,pecas,intermittent,0.0,13.65,1,20.4
2024-08-19,SKU_14,pecas,intermittent,0.0,15.99,0,20.1
2024-08-20,SKU_14,pecas,intermittent,0.0,16.09,0,22.7
2024-08-21,SKU_14,pecas,intermittent,0.0,15.94,0,21.5
2024-08-22,SKU_14,pecas,intermittent,0.0,15.76,0,17.4
2024-08-23,SKU_14,pecas,intermittent,19.0,16.13,0,21.8
2024-08-24,SKU_14,pecas,intermittent,9.0,16.11,0,19.6
2024-08-25,SKU_14,pecas,intermittent,0.0,16.28,0,23.2
2024-08-26,SKU_14,pecas,intermittent,22.0,13.34,1,19.3
2024-08-27,SKU_14,pecas,intermittent,0.0,15.99,0,19.2
2024-08-28,SKU_14,pecas,intermittent,0.0,15.95,0,21.5
2024-08-29,SKU_14,pecas,intermittent,0.0,15.92,0,21.8
2024-08-30,SKU_14,pecas,intermittent,18.0,15.69,0,21.1
2024-08-31,SKU_14,pecas,intermittent,0.0,15.79,0,16.8
2024-09-01,SKU_14,pecas,intermittent,29.0,16.05,0,21.1
2024-09-02,SKU_14,pecas,intermittent,0.0,15.9,0,17.9
2024-09-03,SKU_14,pecas,intermittent,0.0,15.83,0,20.4
2024-09-04,SKU_14,pecas,intermittent,0.0,16.29,0,17.0
2024-09-05,SKU_14,pecas,intermittent,34.0,16.47,0,20.7
2024-09-06,SKU_14,pecas,intermittent,11.0,15.99,0,18.1
2024-09-07,SKU_14,pecas,intermittent,14.0,15.7,0,17.1
2024-09-08,SKU_14,pecas,intermittent,0.0,16.08,0,21.0
2024-09-09,SKU_14,pecas,intermittent,0.0,15.58,0,20.0
2024-09-10,SKU_14,pecas,intermittent,0.0,15.73,0,18.2
2024-09-11,SKU_14,pecas,intermittent,54.0,16.08,0,22.3
2024-09-12,SKU_14,pecas,intermittent,30.0,15.72,0,18.4
2024-09-13,SKU_14,pecas,intermittent,0.0,13.54,1,19.3
2024-09-14,SKU_14,pecas,intermittent,0.0,15.7,0,19.7
2024-09-15,SKU_14,pecas,intermittent,0.0,16.01,0,17.9
2024-09-16,SKU_14,pecas,intermittent,25.0,16.22,0,20.0
2024-09-17,SKU_14,pecas,intermittent,33.0,13.48,1,17.9
2024-09-18,SKU_14,pecas,intermittent,0.0,16.0,0,18.1
2024-09-19,SKU_14,pecas,intermittent,0.0,15.84,0,21.6
2024-09-20,SKU_14,pecas,intermittent,0.0,15.85,0,16.7
2024-09-21,SKU_14,pecas,intermittent,0.0,13.43,1,13.9
2024-09-22,SKU_14,pecas,intermittent,0.0,16.16,0,21.9
2024-09-23,SKU_14,pecas,intermittent,0.0,15.72,0,23.8
2024-09-24,SKU_14,pecas,intermittent,0.0,15.93,0,17.8
2024-09-25,SKU_14,pecas,intermittent,48.0,13.68,1,14.7
2024-09-26,SKU_14,pecas,intermittent,36.0,16.18,0,17.9
2024-09-27,SKU_14,pecas,intermittent,0.0,16.09,0,17.9
2024-09-28,SKU_14,pecas,intermittent,0.0,15.99,0,18.1
2024-09-29,SKU_14,pecas,intermittent,0.0,15.89,0,16.2
2024-09-30,SKU_14,pecas,intermittent,25.0,16.19,0,19.5
2024-10-01,SKU_14,pecas,intermittent,0.0,15.83,0,19.4
2024-10-02,SKU_14,pecas,intermittent,43.0,15.83,0,15.3
2024-10-03,SKU_14,pecas,intermittent,48.0,13.87,1,19.7
2024-10-04,SKU_14,pecas,intermittent,0.0,16.07,0,22.4
2024-10-05,SKU_14,pecas,intermittent,0.0,16.08,0,18.6
2024-10-06,SKU_14,pecas,intermittent,43.0,16.12,0,17.5
2024-10-07,SKU_14,pecas,intermittent,0.0,15.98,0,17.9
2024-10-08,SKU_14,pecas,intermittent,0.0,15.71,0,19.4
2024-10-09,SKU_14,pecas,intermittent,23.0,16.05,0,14.7
2024-10-10,SKU_14,pecas,intermittent,26.0,16.0,0,18.4
2024-10-11,SKU_14,pecas,intermittent,0.0,15.83,0,17.3
2024-10-12,SKU_14,pecas,intermittent,0.0,15.78,0,21.8
2024-10-13,SKU_14,pecas,intermittent,0.0,15.99,0,17.7
2024-10-14,SKU_14,pecas,intermittent,32.0,15.73,0,21.4
2024-10-15,SKU_14,pecas,intermittent,0.0,15.97,0,15.8
2024-10-16,SKU_14,pecas,intermittent,0.0,15.95,0,19.2
2024-10-17,SKU_14,pecas,intermittent,30.0,15.98,0,18.7
2024-10-18,SKU_14,pecas,intermittent,0.0,16.08,0,16.3
2024-10-19,SKU_14,pecas,intermittent,22.0,16.12,0,18.4
2024-10-20,SKU_14,pecas,intermittent,0.0,15.86,0,20.4
2024-10-21,SKU_14,pecas,intermittent,55.0,16.17,0,17.4
2024-10-22,SKU_14,pecas,intermittent,25.0,15.96,0,14.6
2024-10-23,SKU_14,pecas,intermittent,31.0,16.35,0,18.0
2024-10-24,SKU_14,pecas,intermittent,31.0,15.88,0,16.2
2024-10-25,SKU_14,pecas,intermittent,18.0,15.68,0,17.3
2024-10-26,SKU_14,pecas,intermittent,12.0,16.17,0,17.9
2024-10-27,SKU_14,pecas,intermittent,0.0,16.09,0,14.6
2024-10-28,SKU_14,pecas,intermittent,29.0,16.24,0,14.8
2024-10-29,SKU_14,pecas,intermittent,26.0,13.66,1,19.0
2024-10-30,SKU_14,pecas,intermittent,26.0,16.47,0,17.0
2024-10-31,SKU_14,pecas,intermittent,0.0,15.96,0,13.0
2024-11-01,SKU_14,pecas,intermittent,16.0,16.21,0,19.7
2024-11-02,SKU_14,pecas,intermittent,0.0,15.89,0,18.7
2024-11-03,SKU_14,pecas,intermittent,30.0,13.7,1,16.7
2024-11-04,SKU_14,pecas,intermittent,38.0,16.14,0,15.5
2024-11-05,SKU_14,pecas,intermittent,0.0,16.17,0,19.9
2024-11-06,SKU_14,pecas,intermittent,0.0,16.16,0,18.9
2024-11-07,SKU_14,pecas,intermittent,0.0,15.35,0,23.0
2024-11-08,SKU_14,pecas,intermittent,16.0,15.99,0,19.1
2024-11-09,SKU_14,pecas,intermittent,13.0,15.88,0,19.1
2024-11-10,SKU_14,pecas,intermittent,27.0,15.92,0,18.0
2024-11-11,SKU_14,pecas,intermittent,18.0,15.94,0,20.0
2024-11-12,SKU_14,pecas,intermittent,0.0,13.8,1,19.7
2024-11-13,SKU_14,pecas,intermittent,12.0,16.04,0,21.0
2024-11-14,SKU_14,pecas,intermittent,57.0,13.5,1,17.5
2024-11-15,SKU_14,pecas,intermittent,21.0,15.71,0,17.7
2024-11-16,SKU_14,pecas,intermittent,28.0,16.31,0,17.6
2024-11-17,SKU_14,pecas,intermittent,57.0,15.87,0,20.2
2024-11-18,SKU_14,pecas,intermittent,40.0,15.97,0,21.7
2024-11-19,SKU_14,pecas,intermittent,0.0,16.43,0,17.8
2024-11-20,SKU_14,pecas,intermittent,0.0,15.88,0,17.9
2024-11-21,SKU_14,pecas,intermittent,21.0,15.94,0,19.5
2024-11-22,SKU_14,pecas,intermittent,10.0,16.05,0,18.4
2024-11-23,SKU_14,pecas,intermittent,0.0,15.68,0,20.9
2024-11-24,SKU_14,pecas,intermittent,37.0,15.66,0,14.5
2024-11-25,SKU_14,pecas,intermittent,0.0,15.9,0,17.4
2024-11-26,SKU_14,pecas,intermittent,0.0,15.91,0,17.6
2024-11-27,SKU_14,pecas,intermittent,0.0,16.03,0,14.6
2024-11-28,SKU_14,pecas,intermittent,0.0,15.8,0,17.3
2024-11-29,SKU_14,pecas,intermittent,15.0,16.09,0,17.5
2024-11-30,SKU_14,pecas,intermittent,33.0,15.57,0,19.0
2024-12-01,SKU_14,pecas,intermittent,0.0,15.99,0,21.7
2024-12-02,SKU_14,pecas,intermittent,33.0,16.07,0,19.0
2024-12-03,SKU_14,pecas,intermittent,30.0,16.07,0,17.5
2024-12-04,SKU_14,pecas,intermittent,0.0,15.97,0,19.5
2024-12-05,SKU_14,pecas,intermittent,0.0,15.87,0,21.8
2024-12-06,SKU_14,pecas,intermittent,10.0,15.96,0,17.9
2024-12-07,SKU_14,pecas,intermittent,0.0,16.25,0,18.1
2024-12-08,SKU_14,pecas,intermittent,31.0,15.88,0,21.1
2024-12-09,SKU_14,pecas,intermittent,0.0,16.2,0,19.6
2024-12-10,SKU_14,pecas,intermittent,32.0,16.23,0,21.4
2024-12-11,SKU_14,pecas,intermittent,0.0,15.65,0,20.2
2024-12-12,SKU_14,pecas,intermittent,0.0,15.97,0,21.7
2024-12-13,SKU_14,pecas,intermittent,29.0,15.8,0,18.3
2024-12-14,SKU_14,pecas,intermittent,0.0,15.7,0,20.4
2024-12-15,SKU_14,pecas,intermittent,35.0,16.16,0,20.1
2024-12-16,SKU_14,pecas,intermittent,0.0,16.09,0,18.2
2024-12-17,SKU_14,pecas,intermittent,30.0,16.05,0,17.6
2024-12-18,SKU_14,pecas,intermittent,21.0,15.78,0,22.1
2024-12-19,SKU_14,pecas,intermittent,46.0,16.04,0,20.2
2024-12-20,SKU_14,pecas,intermittent,17.0,15.74,0,18.9
2024-12-21,SKU_14,pecas,intermittent,0.0,16.02,0,20.8
2024-12-22,SKU_14,pecas,intermittent,0.0,13.47,1,23.4
2024-12-23,SKU_14,pecas,intermittent,0.0,16.21,0,16.7
2024-12-24,SKU_14,pecas,intermittent,0.0,15.93,0,18.3
2024-12-25,SKU_14,pecas,intermittent,0.0,16.05,0,19.6
2024-12-26,SKU_14,pecas,intermittent,39.0,13.65,1,24.4
2024-12-27,SKU_14,pecas,intermittent,0.0,15.98,0,22.2
2024-12-28,SKU_14,pecas,intermittent,0.0,16.02,0,23.2
2024-12-29,SKU_14,pecas,intermittent,22.0,16.06,0,19.5
2024-12-30,SKU_14,pecas,intermittent,51.0,15.82,0,19.6
2023-01-01,SKU_15,pecas,intermittent,0.0,7.78,0,22.6
2023-01-02,SKU_15,pecas,intermittent,0.0,7.85,0,20.0
2023-01-03,SKU_15,pecas,intermittent,0.0,6.51,1,23.7
2023-01-04,SKU_15,pecas,intermittent,0.0,7.77,0,24.2
2023-01-05,SKU_15,pecas,intermittent,28.0,7.8,0,18.5
2023-01-06,SKU_15,pecas,intermittent,0.0,6.51,1,19.9
2023-01-07,SKU_15,pecas,intermittent,15.0,8.11,0,22.8
2023-01-08,SKU_15,pecas,intermittent,28.0,6.62,1,22.0
2023-01-09,SKU_15,pecas,intermittent,40.0,7.63,0,22.7
2023-01-10,SKU_15,pecas,intermittent,0.0,7.92,0,21.2
2023-01-11,SKU_15,pecas,intermittent,0.0,7.78,0,24.7
2023-01-12,SKU_15,pecas,intermittent,0.0,8.29,0,24.6
2023-01-13,SKU_15,pecas,intermittent,0.0,8.03,0,23.3
2023-01-14,SKU_15,pecas,intermittent,0.0,7.71,0,25.5
2023-01-15,SKU_15,pecas,intermittent,0.0,6.91,1,24.3
2023-01-16,SKU_15,pecas,intermittent,0.0,8.02,0,21.8
